"formulario_id";"importacao_id";"arquivo_nome";"processado_em";"total_abas";"aba_origem";"formulario_index";"cliente";"titulo_plano";"numero_acordo";"periodo_original";"periodo_inicio";"periodo_fim";"periodo_normalizado";"periodo_status";"periodo_acoes_original";"periodo_acoes_inicio";"periodo_acoes_fim";"periodo_acoes_normalizado";"periodo_acoes_status";"contrapartida_mensal_id";"bloco_origem";"linha_ordem";"mes";"mes_numero";"produto";"row_excel";"linha_original"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"1";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"45";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"2";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado Promo 1,5L";"45";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"encartes_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"45";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"4";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"46";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"5";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"46";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"6";"encartes_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"46";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"7";"encartes_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado Promo 1,5L";"49";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"8";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"49";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"9";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Amac. Concentrado Promo 1,5L";"49";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"10";"encartes_obrigatorios";"NULL";"JULHO";"7";"Lava Roupas 3L";"50";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"11";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"50";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"2";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"COMERCIAL SERRA";"1";"COMERCIAL SERRA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"12";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"50";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"13";"contrapartidas_itens_acao_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"58";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"14";"contrapartidas_itens_acao_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado 1L";"58";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"15";"contrapartidas_itens_acao_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"58";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"16";"contrapartidas_itens_acao_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"17";"contrapartidas_itens_acao_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"18";"contrapartidas_itens_acao_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"19";"contrapartidas_itens_acao_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado 1L";"62";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"20";"contrapartidas_itens_acao_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"62";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"21";"contrapartidas_itens_acao_obrigatorios";"NULL";"NOVEMBRO";"11";"Amac. Concentrado 1L";"62";"Amac. Concentrado 1L | Amac. Concentrado 1L | Amac. Concentrado 1L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"22";"contrapartidas_itens_acao_obrigatorios";"NULL";"JULHO";"7";"Lava Roupas 3L";"63";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"23";"contrapartidas_itens_acao_obrigatorios";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"63";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"4";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MASTER";"1";"MASTER ATS";"PLANO DE NEGÓCIOS";"NULL";"MARÇO À DEZEMBRO/26";"2026-03";"2026-12";"2026-03 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"24";"contrapartidas_itens_acao_obrigatorios";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"63";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"25";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"54";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"26";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado Promo 1,5L";"54";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"27";"encartes_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"54";"Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"28";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"55";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"29";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"55";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"30";"encartes_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"55";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"31";"encartes_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado Promo 1,5L";"58";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"32";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"58";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"33";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Amac. Concentrado Promo 1,5L";"58";"Amac. Concentrado Promo 1,5L | Amac. Concentrado 1L | Amac. Concentrado Promo 1,5L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"34";"encartes_obrigatorios";"NULL";"JULHO";"7";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"35";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"7";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"IRMAOS ZAT";"1";"IRMÃOS ZAT LTDA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"36";"encartes_obrigatorios";"NULL";"NOVEMBRO";"11";"Lava Roupas 3L";"59";"Lava Roupas 3L | Lava Roupas 3L | Lava Roupas 3L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"37";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Amac. Concentrado 1L";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"38";"encartes_obrigatorios";"NULL";"FEVEREIRO";"2";"Amac. Concentrado 1,5L Promo";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"39";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Amac. Concentrado 1L";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"40";"encartes_obrigatorios";"NULL";"ABRIL";"4";"Amac. Concentrado 1,5L Promo";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"41";"encartes_obrigatorios";"NULL";"MAIO";"5";"Amac. Concentrado 1L";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"42";"encartes_obrigatorios";"NULL";"JUNHO";"6";"Amac. Concentrado 1,5L Promo";"51";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"43";"encartes_obrigatorios";"NULL";"JANEIRO";"1";"Lava Roupas 3L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"44";"encartes_obrigatorios";"NULL";"FEVEREIRO";"2";"Lava Roupas 5L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"45";"encartes_obrigatorios";"NULL";"MARÇO";"3";"Lava Roupas 3L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"46";"encartes_obrigatorios";"NULL";"ABRIL";"4";"Lava Roupas 5L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"47";"encartes_obrigatorios";"NULL";"MAIO";"5";"Lava Roupas 3L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"48";"encartes_obrigatorios";"NULL";"JUNHO";"6";"Lava Roupas 5L";"52";"Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L | Lava Roupas 3L | Lava Roupas 5L"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"49";"encartes_obrigatorios";"NULL";"JULHO";"7";"Amac. Concentrado 1L";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"50";"encartes_obrigatorios";"NULL";"AGOSTO";"8";"Amac. Concentrado 1,5L Promo";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
"8";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GRANDESUL";"1";"GRANDESUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"51";"encartes_obrigatorios";"NULL";"SETEMBRO";"9";"Amac. Concentrado 1L";"55";"Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo | Amac. Concentrado 1L | Amac. Concentrado 1,5L Promo"
